Timestamp,Symbol,Bid_Price,Bid_Size,Offer_Price,Offer_Size,Best_Bid_Price,Best_Bid_Size,Best_Offer_Price,Best_Offer_Size,Participant_Timestamp
01-07-2020 10:43,AAPL,298.32,2,298.37,2,298.32,2,298.35,1,1.04E+14
01-07-2020 10:43,AAPL,298.37,1,298.41,2,298.38,1,298.41,2,1.04E+14
01-07-2020 10:43,AAPL,298.39,1,298.42,1,298.39,1,298.42,1,1.04E+14
01-07-2020 10:43,AAPL,298.39,4,298.43,1,298.39,4,298.43,2,1.04E+14
01-07-2020 10:44,AAPL,298.39,2,298.43,2,298.4,1,298.42,1,1.04E+14
01-07-2020 10:44,AAPL,298.38,2,298.41,2,298.39,1,298.41,2,1.04E+14
01-07-2020 10:44,AAPL,298.41,6,298.46,2,298.41,6,298.43,1,1.04E+14
01-07-2020 10:44,AAPL,298.43,2,298.48,1,298.43,2,298.45,1,1.04E+14
01-07-2020 10:44,AAPL,298.45,1,298.48,2,298.45,1,298.48,2,1.04E+14
01-07-2020 10:44,AAPL,298.47,2,298.5,2,298.47,2,298.49,5,1.04E+14
01-07-2020 10:44,AAPL,298.48,2,298.51,2,298.49,1,298.51,3,1.04E+14
01-07-2020 10:44,AAPL,298.49,2,298.53,1,298.51,3,298.53,1,1.04E+14
01-07-2020 10:44,AAPL,298.5,3,298.54,3,298.51,3,298.54,3,1.04E+14
01-07-2020 10:44,AAPL,298.5,1,298.55,1,298.53,1,298.55,1,1.04E+14
01-07-2020 10:44,AAPL,298.51,3,298.55,1,298.51,3,298.54,2,1.04E+14
01-07-2020 10:44,AAPL,298.5,1,298.55,2,298.53,1,298.55,2,1.04E+14
01-07-2020 10:44,AAPL,298.51,1,298.55,1,298.51,1,298.53,1,1.04E+14
01-07-2020 10:44,AAPL,298.49,1,298.54,3,298.49,1,298.53,1,1.04E+14
01-07-2020 10:44,AAPL,298.48,2,298.53,1,298.49,1,298.52,2,1.04E+14
01-07-2020 10:44,AAPL,286.07,1,313.13,1,298.49,1,298.51,1,1.04E+14
01-07-2020 10:44,AAPL,298.5,2,298.52,2,298.5,2,298.51,1,1.04E+14
01-07-2020 10:44,AAPL,298.49,2,298.52,2,298.5,1,298.52,2,1.04E+14
01-07-2020 10:44,AAPL,298.49,1,298.52,1,298.49,1,298.52,2,1.04E+14
01-07-2020 10:44,AAPL,298.49,1,298.52,2,298.49,2,298.52,2,1.04E+14
01-07-2020 10:44,AAPL,298.49,1,298.53,2,298.49,1,298.53,4,1.04E+14
01-07-2020 10:44,AAPL,298.53,1,298.56,2,298.53,2,298.54,1,1.04E+14
01-07-2020 10:44,AAPL,298.51,2,298.55,1,298.52,1,298.55,1,1.04E+14
01-07-2020 10:44,AAPL,298.56,4,298.61,3,298.57,1,298.6,4,1.04E+14
01-07-2020 10:44,AAPL,298.61,1,298.65,3,298.61,2,298.63,1,1.04E+14
01-07-2020 10:44,AAPL,298.58,2,298.61,1,298.58,2,298.61,3,1.04E+14
01-07-2020 10:44,AAPL,298.61,1,298.64,5,298.61,3,298.64,5,1.04E+14
01-07-2020 10:44,AAPL,298.59,2,298.64,4,298.61,1,298.63,2,1.04E+14
01-07-2020 10:44,AAPL,298.58,1,298.64,6,298.58,1,298.61,1,1.04E+14
01-07-2020 10:44,AAPL,298.57,3,298.61,2,298.58,1,298.61,2,1.04E+14
01-07-2020 10:44,AAPL,298.59,1,298.61,1,298.59,1,298.61,1,1.04E+14
01-07-2020 10:44,AAPL,298.61,1,298.62,1,298.61,1,298.62,1,1.04E+14
01-07-2020 10:44,AAPL,298.61,3,298.65,3,298.61,3,298.63,2,1.04E+14
01-07-2020 10:44,AAPL,298.63,7,298.64,1,298.63,7,298.63,2,1.04E+14
01-07-2020 10:44,AAPL,298.61,1,298.64,5,298.63,12,298.64,5,1.04E+14
01-07-2020 10:44,AAPL,298.57,4,298.61,1,298.57,4,298.61,7,1.04E+14
01-07-2020 10:44,AAPL,298.58,1,298.59,1,298.58,1,298.59,1,1.04E+14
01-07-2020 10:44,AAPL,298.58,1,298.61,1,298.58,3,298.6,5,1.04E+14
01-07-2020 10:44,AAPL,298.58,1,298.61,2,298.58,1,298.6,1,1.04E+14
01-07-2020 10:44,AAPL,298.59,2,298.63,3,298.59,2,298.61,1,1.04E+14
01-07-2020 10:44,AAPL,298.59,1,298.64,6,298.59,3,298.61,1,1.04E+14
01-07-2020 10:44,AAPL,298.57,2,298.64,1,298.59,1,298.62,1,1.04E+14
01-07-2020 10:44,AAPL,298.6,2,298.64,4,298.6,2,298.64,6,1.04E+14
01-07-2020 10:44,AAPL,298.62,2,298.64,2,298.62,2,298.64,5,1.04E+14
01-07-2020 10:44,AAPL,298.61,1,298.64,5,298.62,3,298.64,5,1.04E+14
01-07-2020 10:44,AAPL,298.61,3,298.63,4,298.62,6,298.63,4,1.04E+14
01-07-2020 10:44,AAPL,298.28,1,298.61,1,298.57,5,298.61,6,1.04E+14
01-07-2020 10:44,AAPL,298.59,3,298.63,1,298.6,1,298.63,1,1.04E+14
01-07-2020 10:44,AAPL,298.6,2,298.63,1,298.6,2,298.63,1,1.04E+14
01-07-2020 10:44,AAPL,298.56,1,298.6,2,298.58,6,298.6,2,1.04E+14
01-07-2020 10:44,AAPL,298.55,2,298.58,2,298.55,2,298.58,2,1.04E+14
01-07-2020 10:44,AAPL,298.55,2,298.58,1,298.55,2,298.58,2,1.04E+14
01-07-2020 10:44,AAPL,298.52,2,298.56,1,298.53,3,298.56,1,1.04E+14
01-07-2020 10:44,AAPL,298.52,2,298.56,3,298.53,3,298.56,3,1.04E+14
01-07-2020 10:44,AAPL,298.56,2,298.59,2,298.56,2,298.58,1,1.04E+14
01-07-2020 10:44,AAPL,298.56,1,298.61,1,298.57,1,298.6,4,1.04E+14
01-07-2020 10:44,AAPL,298.57,3,298.61,1,298.57,4,298.61,1,1.04E+14
01-07-2020 10:44,AAPL,298.57,1,298.62,1,298.57,4,298.61,1,1.04E+14
01-07-2020 10:44,AAPL,298.54,5,298.59,4,298.54,5,298.58,2,1.04E+14
01-07-2020 10:45,AAPL,298.56,3,298.6,5,298.56,3,298.59,1,1.05E+14
01-07-2020 10:45,AAPL,298.6,3,298.64,3,298.6,4,298.63,1,1.05E+14
01-07-2020 10:45,AAPL,298.59,4,298.64,5,298.6,2,298.63,1,1.05E+14
01-07-2020 10:45,AAPL,298.59,1,298.62,1,298.59,2,298.62,1,1.05E+14
01-07-2020 10:45,AAPL,298.58,1,298.61,3,298.58,1,298.6,1,1.05E+14
01-07-2020 10:45,AAPL,298.56,1,298.59,4,298.58,5,298.59,4,1.05E+14
01-07-2020 10:45,AAPL,298.54,2,298.59,2,298.54,2,298.58,1,1.05E+14
01-07-2020 10:45,AAPL,298.52,3,298.56,1,298.54,2,298.56,1,1.05E+14
01-07-2020 10:45,AAPL,298.54,1,298.57,3,298.54,2,298.57,3,1.05E+14
01-07-2020 10:45,AAPL,298.54,3,298.57,1,298.54,3,298.56,2,1.05E+14
01-07-2020 10:45,AAPL,298.51,1,298.58,1,298.52,2,298.56,1,1.05E+14
01-07-2020 10:45,AAPL,298.47,3,298.51,2,298.47,3,298.5,2,1.05E+14
01-07-2020 10:45,AAPL,298.5,4,298.55,1,298.5,4,298.53,1,1.05E+14
01-07-2020 10:45,AAPL,298.49,2,298.53,3,298.5,4,298.53,3,1.05E+14
01-07-2020 10:45,AAPL,298.46,1,298.5,3,298.46,1,298.49,1,1.05E+14
01-07-2020 10:45,AAPL,298.51,1,298.55,2,298.51,1,298.53,1,1.05E+14
01-07-2020 10:45,AAPL,298.53,3,298.58,2,298.54,1,298.58,2,1.05E+14
01-07-2020 10:45,AAPL,298.52,5,298.56,2,298.54,1,298.56,2,1.05E+14
01-07-2020 10:45,AAPL,298.54,1,298.58,4,298.55,1,298.58,4,1.05E+14
01-07-2020 10:45,AAPL,298.54,1,298.57,3,298.55,1,298.57,3,1.05E+14
01-07-2020 10:45,AAPL,298.55,4,298.57,1,298.55,4,298.57,2,1.05E+14
01-07-2020 10:45,AAPL,298.54,2,298.57,1,298.55,2,298.57,1,1.05E+14
01-07-2020 10:45,AAPL,298.56,3,298.59,1,298.57,1,298.59,1,1.05E+14
01-07-2020 10:45,AAPL,298.56,1,298.6,2,298.58,3,298.6,2,1.05E+14
01-07-2020 10:45,AAPL,298.59,2,298.6,1,298.59,2,298.6,2,1.05E+14
01-07-2020 10:45,AAPL,298.58,1,298.6,3,298.58,2,298.6,3,1.05E+14
01-07-2020 10:45,AAPL,298.55,3,298.59,1,298.56,2,298.59,1,1.05E+14
01-07-2020 10:45,AAPL,298.57,2,298.6,3,298.57,2,298.6,3,1.05E+14
01-07-2020 10:45,AAPL,298.57,3,298.6,1,298.57,3,298.6,2,1.05E+14
01-07-2020 10:45,AAPL,298.56,2,298.6,2,298.57,1,298.6,3,1.05E+14
01-07-2020 10:45,AAPL,298.55,3,298.59,2,298.57,1,298.59,2,1.05E+14
01-07-2020 10:45,AAPL,298.56,2,298.61,2,298.57,1,298.6,2,1.05E+14
01-07-2020 10:45,AAPL,298.57,2,298.6,1,298.57,2,298.6,2,1.05E+14
01-07-2020 10:45,AAPL,298.57,2,298.58,1,298.57,2,298.58,1,1.05E+14
01-07-2020 10:45,AAPL,298.57,1,298.58,1,298.57,2,298.58,1,1.05E+14
01-07-2020 10:45,AAPL,298.53,3,298.57,2,298.55,1,298.57,2,1.05E+14
01-07-2020 10:45,AAPL,298.52,2,298.56,1,298.52,2,298.55,1,1.05E+14
01-07-2020 10:45,AAPL,298.53,1,298.57,3,298.53,5,298.57,3,1.05E+14
01-07-2020 10:45,AAPL,298.55,1,298.59,2,298.55,2,298.59,2,1.05E+14
01-07-2020 10:45,AAPL,298.56,1,298.6,3,298.56,3,298.6,3,1.05E+14
01-07-2020 10:45,AAPL,298.58,4,298.6,1,298.58,4,298.6,3,1.05E+14
01-07-2020 10:45,AAPL,298.59,1,298.63,2,298.59,1,298.61,1,1.05E+14
01-07-2020 10:45,AAPL,298.58,3,298.63,2,298.59,1,298.61,1,1.05E+14
01-07-2020 10:45,AAPL,298.61,4,298.64,5,298.61,4,298.63,4,1.05E+14
01-07-2020 10:45,AAPL,298.6,2,298.64,7,298.6,2,298.64,7,1.05E+14
01-07-2020 10:45,AAPL,298.61,2,298.65,7,298.61,2,298.64,6,1.05E+14
01-07-2020 10:45,AAPL,298.61,1,298.64,6,298.61,8,298.64,6,1.05E+14
01-07-2020 10:45,AAPL,298.62,6,298.64,1,298.62,6,298.64,4,1.05E+14
01-07-2020 10:45,AAPL,298.62,5,298.65,7,298.62,5,298.64,4,1.05E+14
01-07-2020 10:45,AAPL,298.62,6,298.64,1,298.62,6,298.64,4,1.05E+14
01-07-2020 10:45,AAPL,298.63,2,298.65,3,298.63,2,298.64,4,1.05E+14
01-07-2020 10:45,AAPL,298.61,1,298.63,1,298.62,5,298.63,1,1.05E+14
01-07-2020 10:45,AAPL,298.62,2,298.64,4,298.62,3,298.64,4,1.05E+14
01-07-2020 10:45,AAPL,298.63,3,298.65,3,298.64,1,298.65,3,1.05E+14
01-07-2020 10:45,AAPL,298.66,6,298.71,2,298.66,6,298.7,74,1.05E+14
01-07-2020 10:45,AAPL,298.66,7,298.71,2,298.66,7,298.7,74,1.05E+14
01-07-2020 10:45,AAPL,298.66,2,298.71,2,298.66,7,298.7,73,1.05E+14
01-07-2020 10:45,AAPL,298.66,1,298.68,1,298.66,6,298.68,1,1.05E+14
01-07-2020 10:46,AAPL,298.64,2,298.67,1,298.64,2,298.67,1,1.05E+14
01-07-2020 10:46,AAPL,298.64,2,298.67,2,298.64,2,298.66,1,1.05E+14
01-07-2020 10:46,AAPL,298.59,1,298.63,5,298.6,2,298.63,5,1.05E+14
01-07-2020 10:46,AAPL,298.58,5,298.62,1,298.58,5,298.61,1,1.05E+14
01-07-2020 10:46,AAPL,298.58,1,298.61,1,298.58,2,298.61,1,1.05E+14
01-07-2020 10:46,AAPL,298.56,5,298.61,3,298.57,1,298.61,3,1.05E+14
01-07-2020 10:46,AAPL,298.56,6,298.6,1,298.56,6,298.59,2,1.05E+14
01-07-2020 10:46,AAPL,298.61,1,298.65,3,298.61,1,298.65,3,1.05E+14
01-07-2020 10:46,AAPL,298.61,5,298.66,1,298.61,5,298.65,2,1.05E+14
01-07-2020 10:46,AAPL,298.6,2,298.64,2,298.61,5,298.64,2,1.05E+14
01-07-2020 10:46,AAPL,298.6,4,298.64,1,298.61,5,298.64,1,1.05E+14
01-07-2020 10:46,AAPL,298.62,2,298.65,2,298.62,2,298.65,2,1.05E+14
01-07-2020 10:46,AAPL,298.57,1,298.61,2,298.58,2,298.61,2,1.05E+14
01-07-2020 10:46,AAPL,298.54,2,298.56,1,298.54,2,298.56,1,1.05E+14
01-07-2020 10:46,AAPL,298.54,2,298.58,1,298.54,2,298.56,1,1.05E+14
01-07-2020 10:46,AAPL,298.56,3,298.61,4,298.56,5,298.61,4,1.05E+14
01-07-2020 10:46,AAPL,298.57,1,298.61,1,298.58,6,298.61,1,1.05E+14
01-07-2020 10:46,AAPL,298.58,3,298.62,1,298.58,3,298.61,1,1.05E+14
01-07-2020 10:46,AAPL,298.57,2,298.62,3,298.57,2,298.61,2,1.05E+14
01-07-2020 10:46,AAPL,298.55,3,298.6,1,298.56,5,298.6,1,1.05E+14
01-07-2020 10:46,AAPL,298.57,2,298.61,2,298.58,1,298.6,1,1.05E+14
01-07-2020 10:46,AAPL,298.57,2,298.6,1,298.58,5,298.6,1,1.05E+14
01-07-2020 10:46,AAPL,298.57,2,298.62,4,298.58,5,298.62,4,1.05E+14
01-07-2020 10:46,AAPL,298.57,2,298.61,5,298.57,2,298.6,1,1.05E+14
01-07-2020 10:46,AAPL,298.58,3,298.62,4,298.58,5,298.62,4,1.05E+14
01-07-2020 10:46,AAPL,298.59,1,298.63,3,298.59,1,298.62,2,1.05E+14
01-07-2020 10:46,AAPL,298.58,5,298.62,1,298.58,5,298.61,1,1.05E+14
01-07-2020 10:46,AAPL,298.58,5,298.62,1,298.59,3,298.62,1,1.05E+14
01-07-2020 10:46,AAPL,298.61,1,298.66,3,298.61,4,298.64,10,1.05E+14
01-07-2020 10:46,AAPL,298.61,5,298.66,2,298.61,5,298.64,10,1.05E+14
01-07-2020 10:46,AAPL,298.61,5,298.65,2,298.61,5,298.64,10,1.05E+14
01-07-2020 10:46,AAPL,298.59,1,298.64,2,298.61,5,298.64,10,1.05E+14
01-07-2020 10:46,AAPL,298.61,7,298.66,2,298.61,7,298.64,10,1.05E+14
01-07-2020 10:46,AAPL,298.61,7,298.66,2,298.61,7,298.64,10,1.05E+14
01-07-2020 10:46,AAPL,298.62,2,298.65,2,298.62,2,298.64,10,1.05E+14
01-07-2020 10:46,AAPL,298.61,2,298.65,2,298.61,7,298.64,10,1.05E+14
01-07-2020 10:46,AAPL,298.63,2,298.66,2,298.63,2,298.64,9,1.05E+14
01-07-2020 10:46,AAPL,298.62,7,298.66,2,298.62,7,298.64,9,1.05E+14
01-07-2020 10:46,AAPL,298.62,2,298.64,10,298.62,7,298.64,10,1.05E+14
01-07-2020 10:46,AAPL,298.62,3,298.64,10,298.62,7,298.64,10,1.05E+14
01-07-2020 10:46,AAPL,298.58,1,298.6,2,298.58,3,298.6,2,1.05E+14
01-07-2020 10:46,AAPL,298.55,2,298.58,3,298.55,5,298.58,3,1.05E+14
01-07-2020 10:46,AAPL,298.56,2,298.59,1,298.56,2,298.58,2,1.05E+14
01-07-2020 10:46,AAPL,298.55,2,298.58,4,298.55,5,298.58,4,1.05E+14
01-07-2020 10:46,AAPL,298.56,2,298.59,2,298.56,2,298.58,3,1.05E+14
01-07-2020 10:46,AAPL,298.59,1,298.92,1,298.6,1,298.62,1,1.05E+14
01-07-2020 10:46,AAPL,298.6,2,298.63,1,298.6,2,298.62,1,1.05E+14
01-07-2020 10:46,AAPL,298.58,1,298.92,1,298.6,1,298.62,1,1.05E+14
01-07-2020 10:46,AAPL,298.62,2,298.64,4,298.62,2,298.64,9,1.05E+14
01-07-2020 10:46,AAPL,298.28,1,298.6,1,298.6,2,298.6,1,1.05E+14
01-07-2020 10:46,AAPL,298.57,3,298.62,4,298.58,2,298.62,4,1.05E+14
01-07-2020 10:46,AAPL,298.58,1,298.62,2,298.58,2,298.62,2,1.05E+14
01-07-2020 10:46,AAPL,298.6,2,298.64,1,298.6,2,298.64,11,1.05E+14
01-07-2020 10:46,AAPL,298.6,1,298.63,2,298.61,3,298.63,2,1.05E+14
01-07-2020 10:46,AAPL,298.61,3,298.64,1,298.61,3,298.63,1,1.05E+14
01-07-2020 10:46,AAPL,298.61,2,298.65,2,298.61,4,298.63,1,1.05E+14
01-07-2020 10:46,AAPL,298.62,8,298.64,4,298.62,8,298.64,9,1.05E+14
01-07-2020 10:46,AAPL,298.63,2,298.66,2,298.63,2,298.66,2,1.05E+14
01-07-2020 10:46,AAPL,298.59,4,298.62,2,298.6,2,298.62,2,1.05E+14
01-07-2020 10:46,AAPL,298.62,1,298.66,3,298.63,1,298.66,3,1.05E+14
01-07-2020 10:47,AAPL,298.62,1,298.66,2,298.63,1,298.66,2,1.05E+14
01-07-2020 10:47,AAPL,298.6,1,298.66,1,298.63,5,298.66,1,1.05E+14
01-07-2020 10:47,AAPL,298.62,4,298.67,2,298.64,2,298.67,2,1.05E+14
01-07-2020 10:47,AAPL,298.64,2,298.68,2,298.64,2,298.67,1,1.05E+14
01-07-2020 10:47,AAPL,298.63,1,298.68,2,298.63,1,298.67,2,1.05E+14
01-07-2020 10:47,AAPL,298.65,5,298.69,2,298.66,2,298.69,2,1.05E+14
01-07-2020 10:47,AAPL,298.65,2,298.69,2,298.66,1,298.69,3,1.05E+14
01-07-2020 10:47,AAPL,298.67,3,298.71,3,298.67,3,298.7,73,1.05E+14
01-07-2020 10:47,AAPL,298.69,3,298.72,2,298.7,5,298.72,2,1.05E+14
01-07-2020 10:47,AAPL,298.7,1,298.72,1,298.7,1,298.72,3,1.05E+14
01-07-2020 10:47,AAPL,298.7,1,298.72,4,298.7,1,298.72,4,1.05E+14
01-07-2020 10:47,AAPL,298.7,1,298.72,4,298.7,2,298.72,4,1.05E+14
01-07-2020 10:47,AAPL,298.7,1,298.72,4,298.7,2,298.72,4,1.05E+14
01-07-2020 10:47,AAPL,298.69,1,298.72,4,298.7,2,298.72,4,1.05E+14
01-07-2020 10:47,AAPL,298.68,6,298.72,2,298.7,1,298.72,3,1.05E+14
01-07-2020 10:47,AAPL,298.71,1,298.73,2,298.71,1,298.72,2,1.05E+14
01-07-2020 10:47,AAPL,298.7,1,298.73,2,298.71,1,298.72,2,1.05E+14
01-07-2020 10:47,AAPL,298.67,3,298.72,1,298.68,1,298.71,2,1.05E+14
01-07-2020 10:47,AAPL,298.66,1,298.7,2,298.67,1,298.7,2,1.05E+14
01-07-2020 10:47,AAPL,298.66,1,298.69,2,298.66,2,298.69,2,1.05E+14
01-07-2020 10:47,AAPL,298.62,3,298.65,2,298.62,3,298.65,2,1.05E+14
01-07-2020 10:47,AAPL,298.59,2,298.64,2,298.6,2,298.64,5,1.05E+14
01-07-2020 10:47,AAPL,298.62,2,298.66,1,298.62,2,298.66,4,1.05E+14
01-07-2020 10:47,AAPL,298.64,1,298.67,1,298.64,3,298.67,1,1.05E+14
01-07-2020 10:47,AAPL,298.6,3,298.64,3,298.61,1,298.64,3,1.05E+14
01-07-2020 10:47,AAPL,298.59,2,298.62,2,298.59,3,298.62,2,1.05E+14
01-07-2020 10:47,AAPL,298.59,4,298.63,2,298.59,4,298.62,2,1.05E+14
01-07-2020 10:47,AAPL,298.59,1,298.63,2,298.59,1,298.62,2,1.05E+14
01-07-2020 10:47,AAPL,298.58,3,298.62,1,298.58,5,298.62,2,1.05E+14
01-07-2020 10:47,AAPL,298.59,1,298.6,1,298.6,1,298.6,1,1.05E+14
01-07-2020 10:47,AAPL,298.59,4,298.63,2,298.59,4,298.62,2,1.05E+14
01-07-2020 10:47,AAPL,298.58,1,298.62,1,298.58,5,298.62,2,1.05E+14
01-07-2020 10:47,AAPL,298.58,1,298.61,2,298.58,5,298.61,2,1.05E+14
01-07-2020 10:47,AAPL,298.61,3,298.64,1,298.61,3,298.64,1,1.05E+14
01-07-2020 10:47,AAPL,298.6,3,298.64,1,298.61,4,298.64,1,1.05E+14
01-07-2020 10:47,AAPL,298.6,1,298.64,3,298.61,2,298.64,3,1.05E+14
01-07-2020 10:47,AAPL,298.62,1,298.64,1,298.62,1,298.64,2,1.05E+14
01-07-2020 10:47,AAPL,298.6,2,298.64,2,298.61,2,298.64,2,1.05E+14
01-07-2020 10:47,AAPL,298.62,2,298.66,2,298.62,2,298.64,2,1.05E+14
01-07-2020 10:47,AAPL,298.62,1,298.64,3,298.62,2,298.64,3,1.05E+14
01-07-2020 10:47,AAPL,298.62,1,298.66,3,298.62,2,298.64,2,1.05E+14
01-07-2020 10:47,AAPL,298.64,6,298.68,2,298.64,6,298.68,3,1.05E+14
01-07-2020 10:47,AAPL,298.65,1,298.69,1,298.66,2,298.69,1,1.05E+14
01-07-2020 10:47,AAPL,298.68,2,298.72,3,298.68,3,298.7,6,1.05E+14
01-07-2020 10:47,AAPL,298.68,3,298.72,2,298.68,3,298.7,4,1.05E+14
01-07-2020 10:47,AAPL,298.68,1,298.7,1,298.68,1,298.7,3,1.05E+14
01-07-2020 10:47,AAPL,298.67,2,298.72,2,298.68,2,298.7,3,1.05E+14
01-07-2020 10:47,AAPL,298.69,2,298.71,6,298.69,2,298.7,3,1.05E+14
01-07-2020 10:47,AAPL,298.68,1,298.71,4,298.69,2,298.71,4,1.05E+14
01-07-2020 10:47,AAPL,298.69,4,298.73,2,298.69,4,298.71,4,1.05E+14
01-07-2020 10:47,AAPL,298.69,1,298.71,2,298.69,4,298.71,3,1.05E+14
01-07-2020 10:47,AAPL,298.69,1,298.71,2,298.7,1,298.71,2,1.05E+14
01-07-2020 10:47,AAPL,298.7,1,298.71,1,298.7,1,298.71,2,1.05E+14
01-07-2020 10:47,AAPL,298.7,1,298.72,1,298.7,1,298.71,5,1.05E+14
01-07-2020 10:47,AAPL,298.68,1,298.71,7,298.7,1,298.71,7,1.05E+14
01-07-2020 10:47,AAPL,298.67,3,298.71,5,298.67,4,298.7,1,1.05E+14
01-07-2020 10:47,AAPL,298.67,2,298.72,2,298.68,1,298.7,1,1.05E+14
01-07-2020 10:47,AAPL,298.68,3,298.72,2,298.68,3,298.71,5,1.05E+14
01-07-2020 10:47,AAPL,298.67,1,298.7,1,298.69,1,298.7,1,1.05E+14
01-07-2020 10:47,AAPL,298.65,2,298.69,1,298.68,2,298.69,1,1.05E+14
01-07-2020 10:48,AAPL,298.64,1,298.67,2,298.65,1,298.67,2,1.05E+14
01-07-2020 10:48,AAPL,298.64,1,298.68,1,298.65,2,298.67,1,1.05E+14
01-07-2020 10:48,AAPL,298.66,1,298.7,1,298.67,1,298.7,1,1.05E+14
01-07-2020 10:48,AAPL,298.64,6,298.69,5,298.65,2,298.69,5,1.05E+14
01-07-2020 10:48,AAPL,298.6,1,298.64,2,298.61,1,298.64,2,1.05E+14
01-07-2020 10:48,AAPL,298.6,1,298.64,4,298.6,3,298.64,4,1.05E+14
01-07-2020 10:48,AAPL,298.61,2,298.65,3,298.61,2,298.65,3,1.05E+14
01-07-2020 10:48,AAPL,298.61,1,298.65,1,298.61,2,298.64,1,1.05E+14
01-07-2020 10:48,AAPL,298.6,6,298.63,1,298.6,6,298.62,1,1.05E+14
01-07-2020 10:48,AAPL,298.62,2,298.66,1,298.62,2,298.66,2,1.05E+14
01-07-2020 10:48,AAPL,298.64,3,298.68,1,298.64,3,298.67,1,1.05E+14
01-07-2020 10:48,AAPL,298.63,4,298.65,1,298.64,4,298.65,1,1.05E+14
01-07-2020 10:48,AAPL,298.61,2,298.65,1,298.62,2,298.65,1,1.05E+14
01-07-2020 10:48,AAPL,298.63,3,298.67,2,298.63,3,298.67,2,1.05E+14
01-07-2020 10:48,AAPL,298.64,2,298.68,3,298.64,2,298.67,2,1.05E+14
01-07-2020 10:48,AAPL,298.61,2,298.66,1,298.63,4,298.66,1,1.05E+14
01-07-2020 10:48,AAPL,298.63,1,298.67,4,298.63,4,298.66,3,1.05E+14
01-07-2020 10:48,AAPL,298.33,1,298.66,1,298.63,4,298.66,2,1.05E+14
01-07-2020 10:48,AAPL,298.64,3,298.69,2,298.64,3,298.67,1,1.05E+14
01-07-2020 10:48,AAPL,298.66,5,298.7,2,298.66,5,298.7,3,1.05E+14
01-07-2020 10:48,AAPL,298.66,3,298.71,3,298.66,3,298.7,3,1.05E+14
01-07-2020 10:48,AAPL,298.66,4,298.71,3,298.66,4,298.7,3,1.05E+14
01-07-2020 10:48,AAPL,298.66,3,298.69,2,298.67,5,298.69,2,1.05E+14
01-07-2020 10:48,AAPL,298.66,4,298.69,2,298.67,5,298.69,2,1.05E+14
01-07-2020 10:48,AAPL,298.67,1,298.7,4,298.67,5,298.7,4,1.05E+14
01-07-2020 10:48,AAPL,298.64,2,298.67,2,298.64,4,298.67,3,1.05E+14
01-07-2020 10:48,AAPL,298.61,2,298.65,1,298.63,3,298.65,2,1.05E+14
01-07-2020 10:48,AAPL,298.66,3,298.69,2,298.66,3,298.68,1,1.05E+14
01-07-2020 10:48,AAPL,298.66,5,298.7,4,298.67,1,298.7,4,1.05E+14
01-07-2020 10:48,AAPL,298.67,1,298.69,2,298.67,1,298.69,2,1.05E+14
01-07-2020 10:48,AAPL,298.66,6,298.69,2,298.67,5,298.69,2,1.05E+14
01-07-2020 10:48,AAPL,298.69,1,298.71,3,298.69,1,298.71,3,1.05E+14
01-07-2020 10:48,AAPL,298.69,2,298.71,2,298.69,2,298.71,4,1.05E+14
01-07-2020 10:48,AAPL,298.69,1,298.71,4,298.69,5,298.71,4,1.05E+14
01-07-2020 10:48,AAPL,298.69,1,298.71,4,298.69,5,298.71,4,1.05E+14
01-07-2020 10:48,AAPL,298.69,1,298.71,4,298.69,5,298.71,4,1.05E+14
01-07-2020 10:48,AAPL,298.69,2,298.71,4,298.69,5,298.71,4,1.05E+14
01-07-2020 10:48,AAPL,298.69,2,298.71,5,298.69,5,298.71,5,1.05E+14
01-07-2020 10:48,AAPL,298.69,2,298.71,6,298.69,5,298.71,6,1.05E+14
01-07-2020 10:48,AAPL,298.65,1,298.69,2,298.66,3,298.69,2,1.05E+14
01-07-2020 10:48,AAPL,298.64,1,298.68,2,298.65,2,298.68,2,1.05E+14
01-07-2020 10:48,AAPL,298.66,1,298.72,2,298.66,1,298.7,1,1.05E+14
01-07-2020 10:48,AAPL,298.65,4,298.69,1,298.66,1,298.69,1,1.05E+14
01-07-2020 10:48,AAPL,298.41,1,298.7,1,298.67,2,298.7,1,1.05E+14
01-07-2020 10:48,AAPL,298.68,4,298.7,1,298.69,1,298.7,1,1.05E+14
01-07-2020 10:48,AAPL,298.67,1,298.7,1,298.68,1,298.7,1,1.05E+14
01-07-2020 10:48,AAPL,298.67,2,298.7,2,298.67,10,298.7,2,1.05E+14
01-07-2020 10:48,AAPL,298.68,2,298.72,2,298.68,3,298.7,1,1.05E+14
01-07-2020 10:48,AAPL,298.66,1,298.69,7,298.67,10,298.69,7,1.05E+14
01-07-2020 10:48,AAPL,298.66,1,298.69,2,298.67,10,298.69,2,1.05E+14
01-07-2020 10:48,AAPL,298.67,3,298.7,1,298.67,3,298.69,2,1.05E+14
01-07-2020 10:48,AAPL,298.61,1,298.67,1,298.64,1,298.67,1,1.05E+14
01-07-2020 10:48,AAPL,298.64,2,298.68,2,298.64,2,298.67,1,1.05E+14
01-07-2020 10:48,AAPL,298.65,3,298.69,2,298.65,3,298.68,1,1.05E+14
